order_id,purchase_ts,ship_ts,delivery_ts,refund_ts
219c20c5277,2/16/19,2/18/19,3/2/19,
50e15b4eda8,2/16/19,2/18/19,3/2/19,
9b58a04d48a,2/13/19,2/18/19,3/3/19,
534efe1da13,2/14/19,2/18/19,3/3/19,
dfbf86f8e20,2/14/19,2/18/19,3/3/19,
1c2927d3262,2/15/19,2/18/19,3/3/19,
7b0c07d9abe,2/15/19,2/18/19,3/3/19,
a2781300f6b,2/16/19,2/18/19,3/3/19,
b804d2250a4,2/16/19,2/18/19,3/3/19,
eddb540e9f0,2/16/19,2/18/19,3/3/19,
324958fc8e2,2/17/19,2/18/19,3/3/19,
cde0c45b522,2/17/19,2/18/19,3/3/19,
1877b51a9f2,2/15/19,2/18/19,3/4/19,
fde8d20c012,2/15/19,2/18/19,3/4/19,
f69c6e7e4b9,10/27/19,11/1/19,11/8/19,
2ca84d14368,10/30/19,11/1/19,11/8/19,
da37d818d3c,10/26/19,11/1/19,11/9/19,
49fdcad2455,10/29/19,11/1/19,11/9/19,
9fc233fb9d7,10/29/19,11/1/19,11/9/19,
09da22db7cc,10/30/19,11/1/19,11/9/19,
60c4229a14e,10/31/19,11/1/19,11/9/19,
a1bc7f8757f,10/27/19,11/1/19,11/10/19,
75fce2c2b41,10/28/19,11/1/19,11/10/19,
ee24ae79375,10/29/19,11/1/19,11/10/19,
2d74d3f48cc,10/30/19,11/1/19,11/10/19,
6167042c2ed,10/31/19,11/1/19,11/10/19,
8eaa3f47446,10/31/19,11/1/19,11/10/19,
bb8c1c1c9da,10/31/19,11/1/19,11/10/19,
688c4454367,10/27/19,11/1/19,11/11/19,
2e0f9e7d16c,10/29/19,11/1/19,11/11/19,
86888672deb,10/30/19,11/1/19,11/11/19,
decd75d0beb,10/31/19,11/1/19,11/11/19,
a6772009e2f,10/26/19,11/1/19,11/12/19,
df680788e87,10/26/19,11/1/19,11/12/19,
445d1563b0d,10/27/19,11/1/19,11/12/19,
9585db7b62a,10/27/19,11/1/19,11/12/19,
e581e0b1c14,10/27/19,11/1/19,11/12/19,
20b6d5ea6d4,10/28/19,11/1/19,11/12/19,
0e77cb6b30a,10/29/19,11/1/19,11/12/19,
8f0a9c14dbd,10/29/19,11/1/19,11/12/19,
6b853c6e623,10/30/19,11/1/19,11/12/19,
d01c5390690,10/30/19,11/1/19,11/12/19,
e3d837877e5,10/26/19,11/1/19,11/13/19,
2f724ebfef6,10/27/19,11/1/19,11/13/19,
c0ef360821a,10/27/19,11/1/19,11/13/19,11/18/19
03b550a91fd,10/28/19,11/1/19,11/13/19,
9f42a0eea62,10/30/19,11/1/19,11/13/19,
dfc920cda4f,10/30/19,11/1/19,11/13/19,
023fb3ad223,10/31/19,11/1/19,11/13/19,
c9e6f5ce46e,10/31/19,11/1/19,11/13/19,
d8132939413,10/31/19,11/1/19,11/13/19,
0f144114038,10/28/19,11/1/19,11/14/19,
3c320746aad,10/28/19,11/1/19,11/14/19,
96078eef0b9,10/29/19,11/1/19,11/14/19,
dedc5ceb04d,10/26/19,11/1/19,11/15/19,
976939ba041,10/28/19,11/1/19,11/15/19,
7d16a8dcb3a,10/30/19,11/1/19,11/15/19,
36e8e0925c3,7/8/20,7/14/20,7/21/20,
ab3626d72f4,7/8/20,7/14/20,7/21/20,
2bf74cbc02c,7/9/20,7/14/20,7/21/20,
bc0e6ab1c47,7/9/20,7/14/20,7/21/20,
bef6f0b87e5,7/10/20,7/14/20,7/21/20,
da54e78a3f4,7/10/20,7/14/20,7/21/20,
f46d92ab16d,7/11/20,7/14/20,7/21/20,
4f705db59e7,7/12/20,7/14/20,7/21/20,
780a9741fc9,7/12/20,7/14/20,7/21/20,
bd74c24a3ea,7/12/20,7/14/20,7/21/20,
563460df496,7/8/20,7/14/20,7/22/20,
98f96966d34,7/8/20,7/14/20,7/22/20,
f0955c42fe8,7/9/20,7/14/20,7/22/20,
19114249917,7/9/20,7/14/20,7/22/20,
74c207eeadc,7/9/20,7/14/20,7/22/20,
9efe0f87edb,7/10/20,7/14/20,7/22/20,
064cb60e3b0,7/11/20,7/14/20,7/22/20,
ac6bbd814c3,7/13/20,7/14/20,7/22/20,
97b272b6265,7/12/20,7/14/20,7/23/20,7/29/20
25f17473213,7/13/20,7/14/20,7/23/20,
ddf1f2e1af8,7/8/20,7/14/20,7/24/20,
115a1e9c1be,7/10/20,7/14/20,7/24/20,7/30/20
2f2738760f6,7/10/20,7/14/20,7/24/20,
5b32a934d8f,7/10/20,7/14/20,7/24/20,
7c3e115de89,7/10/20,7/14/20,7/24/20,
7d10cc44f42,7/10/20,7/14/20,7/24/20,
18e508fa99d,7/11/20,7/14/20,7/24/20,
56e90708bf3,7/11/20,7/14/20,7/24/20,
b57b89f9f7f,7/12/20,7/14/20,7/24/20,
c85c4716fab,7/13/20,7/14/20,7/24/20,
1342f0ff295,7/9/20,7/14/20,7/25/20,
384f0f1b66c,7/9/20,7/14/20,7/25/20,
3f8f44f8685,7/9/20,7/14/20,7/25/20,
bc15dc3917b,7/10/20,7/14/20,7/25/20,7/30/20
36006539fc0,7/10/20,7/14/20,7/25/20,
d1dfa978950,7/11/20,7/14/20,7/25/20,8/3/20
413c7eb6a83,7/8/20,7/14/20,7/26/20,
e18a99ff9db,7/10/20,7/14/20,7/26/20,
bfd3341633f,7/10/20,7/14/20,7/26/20,
e7aafc7ae9b,7/11/20,7/14/20,7/26/20,
31baff5ab1e,7/12/20,7/14/20,7/26/20,
6025662490f,7/12/20,7/14/20,7/26/20,
ed5bf36cc98,7/12/20,7/14/20,7/26/20,
a3d2d387227,7/8/20,7/14/20,7/27/20,7/30/20
074ab6681f8,7/8/20,7/14/20,7/27/20,
e4d1d4a841d,7/8/20,7/14/20,7/27/20,
e76db8c0e7b,7/9/20,7/14/20,7/27/20,
55168e10ebc,7/10/20,7/14/20,7/27/20,
5edfb8ece70,7/11/20,7/14/20,7/27/20,
c2d96776b8d,7/12/20,7/14/20,7/27/20,
aae4ba67cd6,7/8/20,7/14/20,7/28/20,
54d0cf5d4ea,7/10/20,7/14/20,7/28/20,
71c849e6c9e,7/10/20,7/14/20,7/28/20,
365312b0adf,7/11/20,7/14/20,7/28/20,
77811fca2c0,7/11/20,7/14/20,7/28/20,
a579a9e231f,7/11/20,7/14/20,7/28/20,
5a9cfed3a82,7/13/20,7/14/20,7/28/20,
642e27190fa,7/13/20,7/14/20,7/28/20,
4356c68eff6,3/21/21,3/27/21,4/3/21,
6606dcf1daf,3/21/21,3/27/21,4/3/21,
a5a6add27fd,3/21/21,3/27/21,4/3/21,
c2341082219,3/21/21,3/27/21,4/3/21,
d98ee2bc3b0,3/21/21,3/27/21,4/3/21,
03a75bb6db8,3/22/21,3/27/21,4/3/21,
ce9f0f720fb,3/23/21,3/27/21,4/3/21,
55d04dfcb2c,3/24/21,3/27/21,4/3/21,
1241dee7de0,3/25/21,3/27/21,4/3/21,
237a803edbc,3/25/21,3/27/21,4/3/21,
54ec4a95839,3/25/21,3/27/21,4/3/21,
d92ad2c8d96,3/25/21,3/27/21,4/3/21,
86ea6754599,3/26/21,3/27/21,4/3/21,
444ad90ed2d,3/21/21,3/27/21,4/4/21,
8ef94f63d91,3/21/21,3/27/21,4/4/21,
c3ce55c5a61,3/21/21,3/27/21,4/4/21,
7250f50a0c2,3/22/21,3/27/21,4/4/21,
b147fe010f7,3/22/21,3/27/21,4/4/21,
330900d5c42,3/23/21,3/27/21,4/4/21,
5ff44d8b6c8,3/23/21,3/27/21,4/4/21,
c41fe9ff7da,3/23/21,3/27/21,4/4/21,
54a4061b1ff,3/24/21,3/27/21,4/4/21,
626d004cd47,3/24/21,3/27/21,4/4/21,
742e3e6677a,3/26/21,3/27/21,4/4/21,
3c23cb7ea99,3/26/21,3/27/21,4/4/21,
8d9488f3e2c,3/21/21,3/27/21,4/5/21,
04648b7b003,3/22/21,3/27/21,4/5/21,
d9b271d8364,3/22/21,3/27/21,4/5/21,
11ad2247c1f,3/23/21,3/27/21,4/5/21,
3a6757b0fff,3/23/21,3/27/21,4/5/21,
a7414828a72,3/24/21,3/27/21,4/5/21,
9ee7a01b78b,3/25/21,3/27/21,4/5/21,
f974ff79b40,3/25/21,3/27/21,4/5/21,
0f32f31a2f1,3/26/21,3/27/21,4/5/21,
06783d49cbd,3/21/21,3/27/21,4/6/21,
07fed9e60be,3/21/21,3/27/21,4/6/21,
241866be47f,3/21/21,3/27/21,4/6/21,
4088c4a9c32,3/21/21,3/27/21,4/6/21,
50030a5033a,3/21/21,3/27/21,4/6/21,
5af9b0ece27,3/21/21,3/27/21,4/6/21,
62a26c360ee,3/21/21,3/27/21,4/6/21,
e33f007c9ec,3/21/21,3/27/21,4/6/21,
0ee2accfcf5,3/22/21,3/27/21,4/6/21,4/13/21
43b0f6e9699,3/22/21,3/27/21,4/6/21,
7c60e3fda68,3/22/21,3/27/21,4/6/21,
8803402f88d,3/22/21,3/27/21,4/6/21,
d047598804d,3/22/21,3/27/21,4/6/21,
67cfcfbd41b,3/23/21,3/27/21,4/6/21,
20247d83742,3/24/21,3/27/21,4/6/21,
2f7933a0cca,3/24/21,3/27/21,4/6/21,
aa6f5053513,3/24/21,3/27/21,4/6/21,
43bf2a19f7d,3/25/21,3/27/21,4/6/21,
d7f6abc2c16,3/25/21,3/27/21,4/6/21,
13b89625a9d,3/26/21,3/27/21,4/6/21,
205038c1066,3/26/21,3/27/21,4/6/21,
2b65cf1f9a3,3/26/21,3/27/21,4/6/21,
5b33bbdc9b4,3/22/21,3/27/21,4/7/21,
b26659d076a,3/24/21,3/27/21,4/7/21,
1532781b2d5,3/24/21,3/27/21,4/7/21,
c257c18be55,3/24/21,3/27/21,4/7/21,
7990c41e48e,3/25/21,3/27/21,4/7/21,
e0b0565aa12,3/25/21,3/27/21,4/7/21,
f5433c745a1,3/25/21,3/27/21,4/7/21,
74ca07a041d,3/26/21,3/27/21,4/7/21,
812e12da302,3/26/21,3/27/21,4/7/21,
98179e7d380,3/26/21,3/27/21,4/7/21,
ed12ed74391,3/26/21,3/27/21,4/7/21,
44487007310,3/21/21,3/27/21,4/8/21,
3c0f9dc6885,3/21/21,3/27/21,4/8/21,
c8927b56099,3/21/21,3/27/21,4/8/21,
0eaf1df43e1,3/22/21,3/27/21,4/8/21,
46e947bff88,3/22/21,3/27/21,4/8/21,
6c2a6058f6f,3/23/21,3/27/21,4/8/21,
382650bd286,3/23/21,3/27/21,4/8/21,4/15/21
071c02ad622,3/23/21,3/27/21,4/8/21,
67378dcddc2,3/25/21,3/27/21,4/8/21,
6fd9be735f3,3/25/21,3/27/21,4/8/21,
aae36ca267a,3/25/21,3/27/21,4/8/21,
709d4651812,3/26/21,3/27/21,4/8/21,
e10bcde8248,3/21/21,3/27/21,4/9/21,
946a4190b25,3/21/21,3/27/21,4/9/21,
95397cf8ea7,3/21/21,3/27/21,4/9/21,
adbeb0a28ff,3/21/21,3/27/21,4/9/21,
38276152880,3/22/21,3/27/21,4/9/21,
11b58908cb9,3/22/21,3/27/21,4/9/21,
cbdc50fc02b,3/22/21,3/27/21,4/9/21,
b1e100604dd,3/23/21,3/27/21,4/9/21,
36124daacdb,3/24/21,3/27/21,4/9/21,4/9/21
4b6fc5e45b9,3/24/21,3/27/21,4/9/21,
e27ad09f619,3/24/21,3/27/21,4/9/21,
e401a49161e,3/24/21,3/27/21,4/9/21,
e59ac3224ce,3/24/21,3/27/21,4/9/21,
0ac195c026a,3/25/21,3/27/21,4/9/21,
b9d9d11dbbd,3/26/21,3/27/21,4/9/21,
27e857db7dd,3/26/21,3/27/21,4/9/21,
6973a679a8d,3/26/21,3/27/21,4/9/21,
9515ce2bec1,3/21/21,3/27/21,4/10/21,
0599d8fa39a,3/22/21,3/27/21,4/10/21,
6fd4f162aec,3/24/21,3/27/21,4/10/21,
eb474a2c578,3/24/21,3/27/21,4/10/21,
53ed8493c22,3/25/21,3/27/21,4/10/21,
5b4e9623e45,3/26/21,3/27/21,4/10/21,4/17/21
6d19199cdd1,12/2/21,12/8/21,12/15/21,
07c418cc548,12/2/21,12/8/21,12/15/21,
a2d38377d39,12/2/21,12/8/21,12/15/21,
33346c13cfa,12/3/21,12/8/21,12/15/21,
6734a79dbd7,12/3/21,12/8/21,12/15/21,
218e2b12ec3,12/4/21,12/8/21,12/15/21,
35a451a7f92,12/4/21,12/8/21,12/15/21,
afbd93b0984,12/5/21,12/8/21,12/15/21,
185eb992b9e,12/6/21,12/8/21,12/15/21,
e70cf653859,12/6/21,12/8/21,12/15/21,
ffb25de81a7,12/6/21,12/8/21,12/15/21,
53c47075b52,12/7/21,12/8/21,12/15/21,
5bf75405968,12/7/21,12/8/21,12/15/21,
ce2f3332ef6,12/7/21,12/8/21,12/15/21,
7d37d988aa8,12/2/21,12/8/21,12/16/21,
74918a6186c,12/3/21,12/8/21,12/16/21,
b32309284a1,12/3/21,12/8/21,12/16/21,
ca506f4b90c,12/3/21,12/8/21,12/16/21,
4c8eae8bfa0,12/4/21,12/8/21,12/16/21,
62f0108c7b5,12/4/21,12/8/21,12/16/21,
3ff7e3366d6,12/5/21,12/8/21,12/16/21,
4e0c248aa63,12/5/21,12/8/21,12/16/21,
8608ec3ba42,12/5/21,12/8/21,12/16/21,
dc7b84e6c96,12/6/21,12/8/21,12/16/21,
54a1bc05f76,12/7/21,12/8/21,12/16/21,
b6f44d2d807,12/2/21,12/8/21,12/17/21,
33a9dcf2252,12/2/21,12/8/21,12/17/21,
8943fb598af,12/2/21,12/8/21,12/17/21,
de52c31c157,12/3/21,12/8/21,12/17/21,
1f49faba35c,12/4/21,12/8/21,12/17/21,
807a84db8e9,12/4/21,12/8/21,12/17/21,
be3adb4f9bf,12/4/21,12/8/21,12/17/21,
4d6a12ba5cf,12/5/21,12/8/21,12/17/21,
90897057f76,12/6/21,12/8/21,12/17/21,
0ee2ff99761,12/7/21,12/8/21,12/17/21,
092699fb9ae,12/2/21,12/8/21,12/18/21,
ddc9cb00aee,12/2/21,12/8/21,12/18/21,
7863f7c0628,12/3/21,12/8/21,12/18/21,
84c56eea3b6,12/4/21,12/8/21,12/18/21,
910f617df19,12/4/21,12/8/21,12/18/21,
dcfff0bfa3b,12/4/21,12/8/21,12/18/21,
ea6ede2f2fe,12/4/21,12/8/21,12/18/21,
44953173de6,12/5/21,12/8/21,12/18/21,
909a6f718f9,12/5/21,12/8/21,12/18/21,
655d9b464b3,12/7/21,12/8/21,12/18/21,
94bf58350bf,12/7/21,12/8/21,12/18/21,
e8dee8ba143,12/3/21,12/8/21,12/19/21,
567a4a34768,12/4/21,12/8/21,12/19/21,
69cc6643969,12/4/21,12/8/21,12/19/21,
b7fe40a60f8,12/4/21,12/8/21,12/19/21,
e1868f8d633,12/4/21,12/8/21,12/19/21,
02f96119cfd,12/5/21,12/8/21,12/19/21,
b5ff23da04d,12/5/21,12/8/21,12/19/21,
6bc26c6e357,12/6/21,12/8/21,12/19/21,
b58c2daeb29,12/2/21,12/8/21,12/20/21,
6c6868db22b,12/3/21,12/8/21,12/20/21,
a91717071f3,12/3/21,12/8/21,12/20/21,
e59931cd243,12/3/21,12/8/21,12/20/21,
d8be2f9c5ce,12/5/21,12/8/21,12/20/21,
fbab78bac0e,12/5/21,12/8/21,12/20/21,
76deed9142d,12/6/21,12/8/21,12/20/21,
d5c932e2b2d,12/6/21,12/8/21,12/20/21,
5a40a7b55bc,12/7/21,12/8/21,12/20/21,
e8f69dc8914,12/3/21,12/8/21,12/21/21,12/28/21
2d80c5c6cbb,12/4/21,12/8/21,12/21/21,
2e0bda83814,12/4/21,12/8/21,12/21/21,
e91eee615ca,12/4/21,12/8/21,12/21/21,
a51a34153b9,12/5/21,12/8/21,12/21/21,
021ca028778,12/6/21,12/8/21,12/21/21,
79e469636f4,12/6/21,12/8/21,12/21/21,
beb6d3dc7d0,12/6/21,12/8/21,12/21/21,
cacf65f5457,12/6/21,12/8/21,12/21/21,
98f4684aacf,12/7/21,12/8/21,12/21/21,
5c4ca0ab658,12/2/21,12/8/21,12/22/21,
4a565028c80,12/3/21,12/8/21,12/22/21,
531eda2723b,12/3/21,12/8/21,12/22/21,
d4eb42ce76d,12/4/21,12/8/21,12/22/21,
09b23984cc3,8/16/22,8/21/22,8/28/22,
ade8aa5c8f2,8/17/22,8/21/22,8/28/22,
2fda58973c8,8/17/22,8/21/22,8/29/22,
a5e7a083f9b,8/17/22,8/21/22,8/29/22,
94776d0e62a,8/19/22,8/21/22,8/29/22,
94a4d1a1c6a,8/19/22,8/21/22,8/29/22,
dcfa3150672,8/19/22,8/21/22,8/29/22,
c0fc923f9be,8/17/22,8/21/22,8/30/22,
22726bbd54a,8/19/22,8/21/22,8/30/22,
540b3ed9ed0,8/19/22,8/21/22,8/30/22,
ea36cc12cf7,8/20/22,8/21/22,8/30/22,
3df4e3d5c04,8/17/22,8/21/22,8/31/22,
c23f4556083,8/17/22,8/21/22,8/31/22,
ad6f1cf742e,8/15/22,8/21/22,9/1/22,
cc1c2219fe4,8/15/22,8/21/22,9/1/22,
e07346b3ac7,8/17/22,8/21/22,9/1/22,
d8eaa39f341,8/19/22,8/21/22,9/1/22,
f85e5fa48b5,8/20/22,8/21/22,9/1/22,
93b165e6012,8/16/22,8/21/22,9/2/22,
0c421544dd3,8/17/22,8/21/22,9/2/22,
ea4749eddaa,8/17/22,8/21/22,9/2/22,
ee2e37d906f,8/18/22,8/21/22,9/2/22,
c5e6493eef0,8/20/22,8/21/22,9/3/22,
eefcd6cca7a,8/20/22,8/21/22,9/3/22,
0e49552d1e3,8/17/22,8/21/22,9/4/22,
c6f9fb05b07,8/17/22,8/21/22,9/4/22,
eafd8205339,8/18/22,8/21/22,9/4/22,
807c83098c5,8/19/22,8/21/22,9/4/22,
7fb3db29e18,2/13/19,2/19/19,2/26/19,
f1967518310,2/13/19,2/19/19,2/26/19,
713d48ca6f6,2/16/19,2/19/19,2/26/19,
1a66cd4151b,2/17/19,2/19/19,2/26/19,
2093d9a52f7,2/18/19,2/19/19,2/26/19,
19d4c4f0118,2/14/19,2/19/19,2/27/19,
1d28e603b2d,2/17/19,2/19/19,2/27/19,
1c0da49ea06,2/18/19,2/19/19,2/27/19,
13ea31efeb0,2/13/19,2/19/19,2/28/19,
d0c198056f0,2/16/19,2/19/19,2/28/19,
ace5bd4abd4,2/15/19,2/19/19,3/1/19,
2bd2b66bf96,2/16/19,2/19/19,3/1/19,
2cf3567bbfa,2/16/19,2/19/19,3/1/19,
47581a785ae,2/16/19,2/19/19,3/1/19,
882fbe00537,2/17/19,2/19/19,3/1/19,
c59c34a33be,2/17/19,2/19/19,3/1/19,
65496b8917a,2/18/19,2/19/19,3/1/19,
a8df12c91e5,2/18/19,2/19/19,3/1/19,
c8083b895df,2/15/19,2/19/19,3/2/19,
0aa8488920f,2/16/19,2/19/19,3/2/19,
7a9cb9a2d43,2/16/19,2/19/19,3/2/19,
469380c5fcc,2/18/19,2/19/19,3/2/19,
1b5a373dfb9,2/15/19,2/19/19,3/3/19,
bfcfd47d36e,2/15/19,2/19/19,3/3/19,
a6e4409fc83,2/16/19,2/19/19,3/3/19,
5176efb3417,2/15/19,2/19/19,3/4/19,
69a697071ae,2/15/19,2/19/19,3/4/19,
a1a58019c5c,2/17/19,2/19/19,3/4/19,
563d08989f4,2/18/19,2/19/19,3/4/19,
fd94126cc5a,2/13/19,2/19/19,3/5/19,
bb4cdb9f630,2/14/19,2/19/19,3/5/19,
359fab3af95,2/15/19,2/19/19,3/5/19,
4f380297d54,2/16/19,2/19/19,3/5/19,
4b9735ff8e3,2/18/19,2/19/19,3/5/19,
6d7e0d3a589,2/18/19,2/19/19,3/5/19,
d9ad8831c0b,10/28/19,11/2/19,11/9/19,
9698a82dd52,10/29/19,11/2/19,11/9/19,
511fb07dabb,10/27/19,11/2/19,11/10/19,
5e19ee27980,10/27/19,11/2/19,11/10/19,
6509a3adabb,10/29/19,11/2/19,11/10/19,
6398890b9d4,10/30/19,11/2/19,11/10/19,
179bf9e89ec,10/27/19,11/2/19,11/11/19,
486ddfb2754,10/27/19,11/2/19,11/11/19,
95e01cfcf82,10/29/19,11/2/19,11/11/19,
50719156c91,10/31/19,11/2/19,11/11/19,
17b311aa397,10/27/19,11/2/19,11/12/19,
77f528735d7,10/27/19,11/2/19,11/12/19,
c3eb78b7801,10/27/19,11/2/19,11/12/19,
372488cd08b,10/28/19,11/2/19,11/12/19,
39a2d28fc9b,10/30/19,11/2/19,11/12/19,
3802ce0ef38,10/31/19,11/2/19,11/12/19,
3f83b097c8f,10/27/19,11/2/19,11/13/19,
4cc95f43354,10/29/19,11/2/19,11/13/19,
104e2615222,10/30/19,11/2/19,11/13/19,
36406f14aba,11/1/19,11/2/19,11/13/19,
39ef468f9ba,11/1/19,11/2/19,11/13/19,
939c29560f1,10/27/19,11/2/19,11/14/19,
d5188884d21,10/27/19,11/2/19,11/14/19,
16a9e7bdb9d,10/28/19,11/2/19,11/14/19,
17db0fb9549,10/28/19,11/2/19,11/14/19,
d48b10a5b15,10/28/19,11/2/19,11/14/19,
ddc56e979b5,10/28/19,11/2/19,11/14/19,
b6414a5d1a0,10/29/19,11/2/19,11/14/19,
96a341dc7d2,10/30/19,11/2/19,11/14/19,
389e31c8b45,10/27/19,11/2/19,11/15/19,
46267c74851,10/27/19,11/2/19,11/15/19,
8e8806f1cb8,10/27/19,11/2/19,11/15/19,
caaef2cf0d1,10/28/19,11/2/19,11/15/19,
3b78cb0ac70,10/30/19,11/2/19,11/15/19,
bd8f28f9592,10/31/19,11/2/19,11/15/19,
c61672f98a3,10/29/19,11/2/19,11/16/19,
18bbddb00ab,10/30/19,11/2/19,11/16/19,
703b3bc4575,10/31/19,11/2/19,11/16/19,
030d71ef3ce,7/10/20,7/15/20,7/22/20,
76ed313ca1d,7/10/20,7/15/20,7/22/20,
1f65156ffe8,7/11/20,7/15/20,7/22/20,
5e7d9912e67,7/11/20,7/15/20,7/22/20,
c463c99cb4d,7/12/20,7/15/20,7/22/20,
a8ff2323a3d,7/13/20,7/15/20,7/22/20,
d7ec5b98e4c,7/13/20,7/15/20,7/22/20,
9227932e5b0,7/14/20,7/15/20,7/22/20,
d1497a52a19,7/14/20,7/15/20,7/22/20,
e9ffc7fc900,7/14/20,7/15/20,7/22/20,
638f0115d8b,7/9/20,7/15/20,7/23/20,
1ed1993b174,7/11/20,7/15/20,7/23/20,
709525f6a2b,7/13/20,7/15/20,7/23/20,
654f7c255dd,7/9/20,7/15/20,7/24/20,
6b49f1cb9b9,7/9/20,7/15/20,7/24/20,
9fe2183c440,7/10/20,7/15/20,7/24/20,7/29/20
f4c894a29c5,7/10/20,7/15/20,7/24/20,
f0501622668,7/11/20,7/15/20,7/24/20,
f1dfc9e65eb,7/11/20,7/15/20,7/24/20,
a41e571639f,7/12/20,7/15/20,7/24/20,
067c7720d2b,7/13/20,7/15/20,7/24/20,
0d5e8485df0,7/14/20,7/15/20,7/24/20,
e6c41c590d4,7/13/20,7/15/20,7/25/20,
1bd0d74a793,7/14/20,7/15/20,7/25/20,
4c43b0aeb0e,7/14/20,7/15/20,7/25/20,
cb1f1b2d64d,7/14/20,7/15/20,7/25/20,
a293f23c7f2,7/9/20,7/15/20,7/26/20,
6225a179048,7/10/20,7/15/20,7/26/20,
552aa980b52,7/11/20,7/15/20,7/26/20,
c7dd574c2b0,7/13/20,7/15/20,7/26/20,
f082e1c4e9d,7/13/20,7/15/20,7/26/20,
fda41b0538d,7/13/20,7/15/20,7/26/20,
59c4ebc6b69,7/14/20,7/15/20,7/26/20,
0b682a90274,7/9/20,7/15/20,7/27/20,
15dfed4cb19,7/9/20,7/15/20,7/27/20,
7ee46b46034,7/9/20,7/15/20,7/27/20,
0e599da356f,7/10/20,7/15/20,7/27/20,
3804863799a,7/10/20,7/15/20,7/27/20,
bb31f771b7b,7/10/20,7/15/20,7/27/20,
47fc707b3d0,7/11/20,7/15/20,7/27/20,
bda75801fe3,7/11/20,7/15/20,7/27/20,
534de08f1d8,7/13/20,7/15/20,7/27/20,
da8eac04e7c,7/13/20,7/15/20,7/27/20,
f405ee337f5,7/13/20,7/15/20,7/27/20,
66291004427,7/9/20,7/15/20,7/28/20,7/31/20
30b06396b13,7/9/20,7/15/20,7/28/20,
b0f542093e1,7/10/20,7/15/20,7/28/20,
f4119f1c774,7/11/20,7/15/20,7/28/20,
631ff5f15cb,7/12/20,7/15/20,7/28/20,
f311d8edc6f,7/13/20,7/15/20,7/28/20,
2226c7ac031,7/14/20,7/15/20,7/28/20,8/1/20
a4210ca1172,7/14/20,7/15/20,7/28/20,7/31/20
9b569290d28,7/14/20,7/15/20,7/28/20,
d1a2aee8d3f,7/10/20,7/15/20,7/29/20,
2af9643ecb6,7/10/20,7/15/20,7/29/20,
66e8cb0589b,7/10/20,7/15/20,7/29/20,
095827cefc7,7/12/20,7/15/20,7/29/20,8/1/20
687023a5777,7/13/20,7/15/20,7/29/20,8/5/20
468e384d6fd,7/13/20,7/15/20,7/29/20,
2059fa6f588,3/22/21,3/28/21,4/4/21,
cd431a6c09f,3/23/21,3/28/21,4/4/21,
5b6b56af175,3/23/21,3/28/21,4/4/21,
6061dc0921c,3/24/21,3/28/21,4/4/21,
81921ba0d03,3/24/21,3/28/21,4/4/21,
90974f94607,3/24/21,3/28/21,4/4/21,
fe33c99d966,3/24/21,3/28/21,4/4/21,
4f2ffaa61e7,3/27/21,3/28/21,4/4/21,
790e27925c7,3/27/21,3/28/21,4/4/21,
a9e1b35d80b,3/22/21,3/28/21,4/5/21,
d63281cf291,3/22/21,3/28/21,4/5/21,
004952564ce,3/23/21,3/28/21,4/5/21,
21e5a87c28a,3/23/21,3/28/21,4/5/21,
ae04830eaa5,3/23/21,3/28/21,4/5/21,
450fa23b299,3/24/21,3/28/21,4/5/21,
4755e435e69,3/25/21,3/28/21,4/5/21,
587761aecc2,3/25/21,3/28/21,4/5/21,
d3faf3f9b39,3/25/21,3/28/21,4/5/21,
61d3ae5667a,3/27/21,3/28/21,4/5/21,
06124fc1067,3/23/21,3/28/21,4/6/21,4/12/21
8fee3b789ad,3/23/21,3/28/21,4/6/21,
225fa26d311,3/24/21,3/28/21,4/6/21,
9eeea7420e6,3/24/21,3/28/21,4/6/21,
04c81d28897,3/25/21,3/28/21,4/6/21,
f319b1677ed,3/25/21,3/28/21,4/6/21,
67d0921110a,3/22/21,3/28/21,4/7/21,
e509a1efd05,3/22/21,3/28/21,4/7/21,
3984a1e61b0,3/23/21,3/28/21,4/7/21,
ec037aeed38,3/26/21,3/28/21,4/7/21,
48b8ba1d5fb,3/26/21,3/28/21,4/7/21,
b6a344a0335,3/26/21,3/28/21,4/7/21,
4b8807dc3a2,3/27/21,3/28/21,4/7/21,
2247ec7adbb,3/22/21,3/28/21,4/8/21,
36c9d7f00b6,3/22/21,3/28/21,4/8/21,
ab6eb5bbfaa,3/23/21,3/28/21,4/8/21,
eb971793307,3/24/21,3/28/21,4/8/21,
2b31746b95b,3/25/21,3/28/21,4/8/21,
9cb1420f693,3/25/21,3/28/21,4/8/21,
f2eefe04f8d,3/25/21,3/28/21,4/8/21,
b0eaf334307,3/26/21,3/28/21,4/8/21,
4fe812fc55d,3/26/21,3/28/21,4/8/21,
79f2820acbd,3/26/21,3/28/21,4/8/21,
7c61e0ddf7d,3/26/21,3/28/21,4/8/21,
1579e632ea3,3/27/21,3/28/21,4/8/21,
86cbe3ccf72,3/27/21,3/28/21,4/8/21,
aeda3ad4ee4,3/22/21,3/28/21,4/9/21,
51fe47a95b7,3/22/21,3/28/21,4/9/21,
e8bd3ede0e9,3/23/21,3/28/21,4/9/21,
dbc79b31d6d,3/24/21,3/28/21,4/9/21,
fdad217162b,3/24/21,3/28/21,4/9/21,
